_bucket,id,ruling_id,source,issuing_country,jurisdiction,hs6,hs_code,chapter,product_name,material,material_composition,product_form,intended_use,conditional_rules,ruling_date,valid_from,valid_to,status,language,confidence_score,needs_manual_review,keywords,categories,collection,review_verdict,review_issue_category,review_notes
high_conf_active,987,H317142,cbp_cross,US,US,887293,887293,88,"R03338, NY N283432; NY C80101, NY B80750, and NY B82258; Modification of NY 870664 and NY R03056; tariff classification of human tissue samples and other human bodily specimens not prepared for therapeutic or prophylactic uses",rubber,,blown,industrial,,2024-01-23,,,active,en,0.9,false,,Classification,hq,,,
high_conf_active,992,H304055,cbp_cross,US,US,051199,0511994070,5,Request for Reconsideration of NY N287866; tariff classification of human tissue samples,polypropylene,,dried,medical,,2021-03-31,,,active,en,0.95,false,,Classification,hq,,,
high_conf_active,993,H304055,cbp_cross,US,US,300190,3001900190,30,Request for Reconsideration of NY N287866; tariff classification of human tissue samples,polypropylene,,dried,medical,,2021-03-31,,,active,en,0.95,false,,Classification,hq,,,
high_conf_active,994,H304055,cbp_cross,US,US,970500,9705000085,97,Request for Reconsideration of NY N287866; tariff classification of human tissue samples,polypropylene,,dried,medical,,2021-03-31,,,active,en,0.95,false,,Classification,hq,,,
high_conf_active,1000,N334948,cbp_cross,US,US,051191,0511910090,5,Zebrafish Fin Clippings,plastic,,,medical,,2023-09-21,,,active,en,0.95,false,,Classification,ny,,,
high_conf_active,1001,N334948,cbp_cross,US,US,051199,0511994070,5,Zebrafish Fin Clippings,plastic,,,medical,,2023-09-21,,,active,en,0.95,false,,Classification,ny,,,
high_conf_active,1052,N340427,cbp_cross,US,US,060390,060390000,6,Dried Flower Decoration,plastic,,dyed,industrial,,2024-06-27,,,active,en,1,false,,Classification,ny,,,
high_conf_active,1053,N340427,cbp_cross,US,US,990388,99038815,99,Dried Flower Decoration,plastic,,dyed,industrial,,2024-06-27,,,active,en,0.95,false,,Classification,ny,,,
high_conf_active,1054,N340427,cbp_cross,US,US,315031,315031,31,Dried Flower Decoration,plastic,,dyed,industrial,,2024-06-27,,,active,en,0.9,false,,Classification,ny,,,
high_conf_active,1055,N353038,cbp_cross,US,US,060490,0604901000,6,Dry Lichen,,,dyed,veterinary,,2025-09-09,,,active,en,0.9,false,,Classification,ny,,,
high_conf_active,1060,N342034,cbp_cross,US,US,060390,0603900000,6,Glass Globe with Preserved Rose,glass,,dyed,furniture,,2024-09-11,,,active,en,1,false,,Classification,ny,,,
high_conf_active,1061,N342034,cbp_cross,US,US,701391,7013912000,70,Glass Globe with Preserved Rose,glass,,dyed,furniture,,2024-09-11,,,active,en,1,false,,Classification,ny,,,
high_conf_active,1062,N307028,cbp_cross,US,US,060490,0604906000,6,Infinity Rose Flower Box,cardboard,,dyed,packaging,,2019-11-21,,,active,en,0.95,false,,Classification,ny,,,
high_conf_active,1063,N295010,cbp_cross,US,US,060490,0604906000,6,LED Light Branches with Cotton Bloom Flowers,cotton,,dyed,electrical,,2018-04-04,,,active,en,0.95,false,,Classification,ny,,,
high_conf_active,1064,N295026,cbp_cross,US,US,060290,0602903090,6,Live Plants with Decorative Planters,plastic,,molded,agricultural,,2018-04-06,,,active,en,0.95,false,,Classification,ny,,,
high_conf_active,1065,N295026,cbp_cross,US,US,392490,3924905650,39,Live Plants with Decorative Planters,plastic,,molded,agricultural,,2018-04-06,,,active,en,0.95,false,,Classification,ny,,,
high_conf_active,1066,N295026,cbp_cross,US,US,981700,9817005000,98,Live Plants with Decorative Planters,plastic,,molded,agricultural,,2018-04-06,,,active,en,0.95,false,,Classification,ny,,,
high_conf_active,1068,N346309,cbp_cross,US,US,060290,0602905000,6,Mushroom Substrate,plastic,,pressed,food,,2025-03-12,,,active,en,1,false,,Classification,ny,,,
med_conf,565595,DEF/4902/08-1,eu_ebti,DE,EU,620822,62082200,62,"Nachthemd für Frauen, Order 303300, Größe S, siehe Foto - aus 0,3 mm dicken, durchscheinenden, einfarbigen Geweben (Chiffon) aus lt. Antrag    100 % Polyester (synthetische Chemiefasern), - mit ausgea",polyester,"{""polyester"":100}",,,,,2008-08-27,2014-08-26,expired,de,0.64,false,"[""ANKLE LENGTH"",""NIGHTDRESSES"",""OF SYNTHETIC FIBRE"",""OF WOVEN FABRIC"",""WITH RASCHEL LACE"",""WITHOUT FASTENING"",""WITHOUT OPENING"",""WITHOUT SUPPORTING FUNCTION""]",,,,,
med_conf,565596,DEF/4902/08-1,eu_ebti,DE,EU,303300,303300,30,"Nachthemd für Frauen, Order 303300, Größe S, siehe Foto - aus 0,3 mm dicken, durchscheinenden, einfarbigen Geweben (Chiffon) aus lt. Antrag    100 % Polyester (synthetische Chemiefasern), - mit ausgea",polyester,"{""polyester"":100}",,,,,2008-08-27,2014-08-26,expired,de,0.6,false,"[""ANKLE LENGTH"",""NIGHTDRESSES"",""OF SYNTHETIC FIBRE"",""OF WOVEN FABRIC"",""WITH RASCHEL LACE"",""WITHOUT FASTENING"",""WITHOUT OPENING"",""WITHOUT SUPPORTING FUNCTION""]",,,,,
med_conf,565597,DEHH/1334/08-1,eu_ebti,DE,EU,392690,3926909790,39,"Die Ware ist ein mit der Bezeichnung ""SRAM S 7"" beschrifteter Ring (Ø 70 mm) aus Kunststoffen  im Sinne der Anmerkung 1 zu Kapitel 39. Nach Antragsangaben dient das Erzeugnis zur  Abdeckung der Sicken",abs,,,,,,2008-08-19,2014-08-18,expired,de,0.68,false,"[""OF PLASTICS"",""PLASTICS""]",,,,,
med_conf,565599,DEHH/1336/08-1,eu_ebti,DE,EU,392690,3926909790,39,"Halte- und Tragevorrichtung für eine Pistole, so genanntes Sicherheitsholster, bestehend aus  einer passförmig gearbeiteten, an der Ober- und Unterseite offenen Aufnahmevorrichtung aus  formgepressten",,,,,,,2008-08-19,2014-08-18,expired,de,0.6,false,"[""OF PLASTICS"",""PISTOLS"",""PLASTICS"",""WEAPON PARTS"",""WITH PLASTIC""]",,,,,
med_conf,565611,AT2007/000516,eu_ebti,AT,EU,190120,19012000107015,19,"Hellbeigefarbene, punktförmig dunkel gesprenkelte, nicht kakaohaltige, mehlfeine Mischung zum Herstellen von Backwaren der Position 1905, mit für eine Trockenbackmischung auf Getreidemehlbasis typisch",,,,,,,2007-10-24,2008-12-31,expired,de,0.6,false,"[""AS FLOUR"",""ENZYMES"",""FOOD PREPARATION"",""MIXTURES"",""SUGARS""]",,,,,
med_conf,565612,CZ13-0242-2007,eu_ebti,CZ,EU,190110,19011000907051,19,Sušená mléčná kaše s medem.   Vzhled: jemný smetanově žlutý prášek. Deklarovaný způsob balení: sáček z hliníkové fólie vložený v papírové krabičce; hmotnost 250 g.,,,,,,,2007-03-13,2008-12-31,expired,cs,0.6,false,"[""AS POWDER"",""FOOD PREPARATION OF SEMOLINA"",""HONEY"",""INFANT FOODS"",""MALTODEXTRINE"",""PUT UP FOR RETAIL SALE"",""SUCROSE"",""VITAMINS"",""WHEAT""]",,,,,
med_conf,565613,DEHH/1341/08-1,eu_ebti,DE,EU,392690,39269092900,39,"Ringbuch mit Telefonregister Im geschlossenen Zustand ca. 23 x 18 x 3 cm großes, an den Seiten offenes so genanntes  ""Telefon-Ringbuch"", bestehend aus einem Einband mit einer charakterverleihenden Auß",,,,,,,2008-08-21,2014-08-20,expired,de,0.6,false,"[""OF PAPER"",""OF PLASTICS"",""PLASTIC SHEETS"",""RING BINDERS"",""WITH PAPER"",""WRITING PADS""]",,,,,
med_conf,565616,DEHH/1352/08-1,eu_ebti,DE,EU,450490,45049080900,45,"Untersetzer aus Presskork für Kochtöpfe, in runder Form (Durchmesser ca. 20 cm), auf  dessen Oberseite ein Kreis und der Schriftzug ""magnetic"" eingeprägt sind. Am Rand des  Kreises sind zwei kleine Da",,,,,,,2008-08-21,2014-08-20,expired,de,0.6,false,"[""MAGNETIC"",""OF CORK"",""PERMANENT MAGNETS""]",,,,,
med_conf,565617,DEK/1259/08-1,eu_ebti,DE,EU,730890,7308905900,73,"""Einschlagbodenhülse""; es handelt sich um aus verzinktem Stahl hergestellte Erzeugnisse (Höhe ca. 75 bzw. 90 cm), i. W. bestehend aus einer quaderförmigen, mit vier Lochungen versehenen Aufnahme aus B",,,,,,,2008-08-19,2014-08-18,expired,de,0.6,false,"[""BASE METALS"",""METAL SHEETS"",""OF BASE METALS"",""OF STEEL"",""PLATED OR COATED WITH ZINC""]",,,,,
med_conf,565618,DEK/1262/08-1,eu_ebti,DE,EU,820551,8205510000,82,"""Kochfeld- und Glasschaber""; es handelt sich um vollständig aus unedlem Metall (Stahl) hergestellte, mit freiem Arm zu handhabende Erzeugnisse (Länge x max. Breite: ca. 13,6 cm x 4,6 cm). Sie bestehen",,,,,,,2008-08-19,2014-08-18,expired,de,0.6,false,"[""BASE METALS"",""OF BASE METALS"",""OF STEEL""]",,,,,
med_conf,565619,DEK/1263/08-1,eu_ebti,DE,EU,820551,8205510000,82,"""Ersatzklingen""; es handelt sich um ca. 4,4 cm x 2,2 cm (Länge x Breite) große, zweiseitig geschliffene Schneidklingen aus unedlem Metall (Stahl) mit abgerundeten Querseiten. Die mit drei Befestigungs",,,,,,,2008-08-19,2014-08-18,expired,de,0.6,false,"[""BASE METALS"",""OF BASE METALS"",""OF STEEL"",""SECTIONS""]",,,,,
med_conf,565621,DEK/1275/08-1,eu_ebti,DE,EU,732690,7326909890,73,"""Kinnbügel für Skihelme""; es handelt sich um aus zwei Stahldrähten gefertigte, starre, in etwa u-förmig gebogene Bügel, die an den Enden gelochte, tropfenförmige Plättchen aus Stahl aufweisen. Die mit",,,,,,,2008-08-25,2014-08-24,expired,de,0.6,false,"[""BASE METALS"",""OF BASE METALS"",""STEELS""]",,,,,
med_conf,565622,CZ13-0243-2007,eu_ebti,CZ,EU,190110,19011000907051,19,Sušená mléčná kaše se skořicí.   Vzhled: jemný smetanově žlutý prášek s ojedinělými tmavšími částicemi. Deklarovaný způsob balení: sáček z hliníkové fólie vložený v papírové krabičce; hmotnost 250 g,,,,,,,2007-03-13,2008-12-31,expired,cs,0.6,false,"[""AS POWDER"",""CINNAMON"",""FOOD PREPARATION"",""INFANT FOODS"",""MALTODEXTRINE"",""PUT UP FOR RETAIL SALE"",""RICE FLOUR"",""SUCROSE"",""VITAMINS""]",,,,,
med_conf,565623,CZ13-0244-2007,eu_ebti,CZ,EU,190110,19011000907051,19,Sušená mléčná kaše s ovocem.   Vzhled: jemný smetanově žlutý prášek s ojedinělými tmavě žlutými částicemi. Deklarovaný způsob balení: sáček z hliníkové fólie vložený v papírové krabičce; hmotnost 25,,,,,,,2007-03-13,2008-12-31,expired,cs,0.6,false,"[""AS POWDER"",""FOOD PREPARATION"",""FRUITS"",""INFANT FOODS"",""MALTODEXTRINE"",""PUT UP FOR RETAIL SALE"",""RICE FLOUR"",""SUCROSE"",""VITAMINS""]",,,,,
med_conf,565624,CZ13-0245-2007,eu_ebti,CZ,EU,190110,19011000907051,19,Sušená mléčná kaše s banány.   Vzhled: jemný smetanově žlutý prášek s ojedinělými tmavě žlutými částicemi. Deklarovaný způsob balení: sáček z hliníkové fólie vložený v papírové krabičce; hmotnost 25,,,,,,,2007-03-13,2008-12-31,expired,cs,0.6,false,"[""AS POWDER"",""BANANAS"",""FOOD PREPARATION"",""INFANT FOODS"",""MALTODEXTRINE"",""PUT UP FOR RETAIL SALE"",""RICE FLOUR"",""SUCROSE"",""VITAMINS""]",,,,,
med_conf,565625,CZ13-0417-2007,eu_ebti,CZ,EU,190110,19011000907051,19,Sušená zeleninová kaše s mrkví a cuketou.   Vzhled: hrubší oranžovo-žlutý prášek. Deklarovaný způsob balení: sáček z hliníkové fólie vložený v papírové krabičce; hmotnost 100 g.,,,,,,,2007-05-15,2008-12-31,expired,cs,0.6,false,"[""AS POWDER"",""CARROTS"",""FOOD PREPARATION"",""INFANT FOODS"",""MALTODEXTRINE"",""PUT UP FOR RETAIL SALE"",""RICE FLOUR"",""SUCROSE"",""VEGETABLES"",""VITAMINS""]",,,,,
med_conf,565626,CZ13-0418-2007,eu_ebti,CZ,EU,190110,19011000707056,19,Sušená zeleninová kaše s hráškem a brokolicí.   Vzhled: hrubší smetanově žlutý prášek s ojedinělými oranžovými a zelenými částicemi. Deklarovaný způsob balení: sáček z hliníkové fólie vložený v papí,,,,,,,2007-05-15,2008-12-31,expired,cs,0.6,false,"[""AS POWDER"",""BROCCOLI"",""CARROTS"",""FOOD PREPARATION"",""INFANT FOODS"",""MALTODEXTRINE"",""PEAS"",""PUT UP FOR RETAIL SALE"",""RICE FLOUR"",""SUCROSE"",""VEGETABLES"",""VITAMINS""]",,,,,
med_conf,571663,PLPL-WIT-2009-00067,eu_ebti,PL,EU,850450,8504509520,85,"Cewka indukcyjna, cylindryczna, z uzwojeniem wielowarstwowym, bez rdzenia, o indukcyjności 100 μH, stosowana jako element indukcyjny.",,,,,,,2009-01-22,2015-01-21,expired,pl,0.6,false,"[""ELECTRIC"",""INDUCTORS""]",,,,,
med_conf,565632,GB117759251,eu_ebti,GB,EU,950300,9503005590,95,A TOY MUSICAL APPARATUS IN THE FORM OF A MICROPHONE. WITH PREPROGRAMMED SONGS TO SING ALONG WITH AND TWO PREPROGRAMMED BEATS TO MAKE UP YOUR OWN SONGS. MADE OF PLASTIC. PACKAGED WITH A STORYBOOK ABOUT,plastic,,,toy,,,2008-09-03,2014-09-02,expired,en,0.68,false,"[""FOR CHILDREN"",""FOR GIRLS"",""MICROPHONES"",""OF PLASTIC"",""PRERECORDED"",""TOY MUSICAL INSTRUMENTS"",""TOYS""]",,,,,
med_conf,565633,GB117760176,eu_ebti,GB,EU,852580,8525803000,85,"8.4 mega pixels aspect 16.9 CCD digital camera with 28 - 112mm lens. Features include 4x optical zoom, the camera can record moving images and sound at 848x480 16.9 wide VGA, 30 fps for up to 19 minut",,,,optical,,,2008-09-03,2014-09-02,expired,en,0.6,false,"[""CAMERAS"",""DIGITAL"",""MICROPHONES"",""PHOTOGRAPHIC CAMERAS""]",,,,,
med_conf,565634,GB500482880,eu_ebti,GB,EU,490199,4901990000,49,A STORYBOOK WITH CONTINOUS TEXT. CONTAINS FOUR STORIES ABOUT A POPULAR TEENAGE GIRL TV CHARACTER. ILLUSTRATED. PACKAGED WITH A MUSICAL MICROPHONE WHICH IS CLASSIFIED SEPARATELY.,,,,,,,2008-09-03,2014-09-02,expired,en,0.6,false,"[""BOOKS"",""FOR GIRLS"",""ILLUSTRATED"",""OF PAPER"",""OF PAPERBOARD"",""PRINTED""]",,,,,
med_conf,565635,GB500482978,eu_ebti,GB,EU,490199,4901990000,49,A BOOK WITH CONTINUOUS TEXT. ILLUSTRATED. BASED UPON A POPULAR TEENAGE GIRL TV CHARACTER. CONTAINING QUESTIONS AND QUIZZES WHICH CAN BE DONE ON THEIR OWN OR ALONGSIDE THE DEVICE PACKAGED WITH THE BOOK,,,pressed,,,,2008-09-03,2014-09-02,expired,en,0.64,false,"[""BOOKS"",""FOR GIRLS"",""OF PAPERBOARD"",""OF PLASTIC"",""PRERECORDED"",""PRINTED"",""PUT UP FOR RETAILS SALE"",""PUT UP IN SETS"",""TOYS""]",,,,,
med_conf,565636,GB500483093,eu_ebti,GB,EU,490199,4901990000,49,"A BOOK WITH CONTINUOUS TEXT. ILLUSTRATED. BASED UPON A POPULAR CHILDRENS FILM. CONTAINING QUESTIONS AND QUIZZES WHICH CAN BE DONE ON THEIR OWN OR ALONGSIDE THE DEVICE PACKAGED WITH THE BOOK, WHICH ALL",,,pressed,,,,2008-09-03,2014-09-02,expired,en,0.64,false,"[""BOOKS"",""FOR GIRLS"",""OF PAPERBOARD"",""OF PLASTIC"",""PRERECORDED"",""PRINTED"",""PUT UP FOR RETAIL SALE"",""PUT UP IN SETS"",""TOYS""]",,,,,
med_conf,565637,GB500483289,eu_ebti,GB,EU,490199,4901990000,49,A CHILDRENS STORYBOOK WITH CONTINUOUS TEXT. THE STORIES ARE ABOUT POPULAR CARTOON CHARACTERS FROM A CHILDRENS TV PROGRAMME. PACKAGED WITH A VIEWER SHAPED LIKE A MOUSE. OF PLASTIC. WITH SIX OVERSIZED P,plastic,,,,,,2008-09-03,2014-09-02,expired,en,0.68,false,"[""BOOKS"",""DISCS"",""FOR CHILDREN"",""IMAGE PROJECTORS"",""OF PAPERBOARD"",""OF PLASTIC"",""PRERECORDED"",""PRINTED"",""PUT UP FOR RETAIL SALE"",""PUT UP IN SETS"",""TOYS""]",,,,,
med_conf,565638,DEF/4742/08-1,eu_ebti,DE,EU,640299,64029939000,64,"Freizeitschuhe, siehe Foto, - mit Laufsohlen aus (lt. Antrag) Kunststoff, - mit Oberteil (nicht geschlossenes Blatt; nicht mit der Sohle durch Zapfen zusammengesteckt;    geschlossener Fersenbereich)",,,,,,,2008-08-18,2014-08-17,expired,de,0.6,false,"[""CASUAL FOOTWEAR"",""OF PLASTICS"",""OF TEXTILE MATERIAL"",""OUTER SOLES"",""UPPERS"",""FOOTWEAR"",""WITHOUT FASTENING""]",,,,,
med_conf,565639,DEF/4743/08-1,eu_ebti,DE,EU,640299,64029998000,64,"Freizeitschuhe (lt. Antrag: ""Straßenschuhe für Frauen""), siehe Foto, - mit Laufsohlen aus (lt. Antrag) Kunststoff,  - mit einem weit ausgeschnittenen Oberteil (geschlossenes Blatt) aus Kunststoff (Spi",,,,,,,2008-08-18,2014-08-17,expired,de,0.6,false,"[""CASUAL FOOTWEAR"",""OF PLASTICS"",""OUTER SOLES"",""UPPERS"",""FOOTWEAR"",""WITH BUCKLE FASTENING""]",,,,,
med_conf,565640,DEF/4949/08-1,eu_ebti,DE,EU,640411,64041100000,64,"Trainingsschuhe; lt. Antrag: Speeder Mesh Jr, Art.-Nr. 348341 - siehe Abbildung - mit Laufsohlen aus Kautschuk (lt. Antrag) - mit Oberteil aus Spinnstoff - mit Verstärkungsteilen aus Kunststoff (Spinn",,,,,,,2008-08-29,2014-08-28,expired,de,0.6,false,"[""JOGGING SHOES"",""OF RUBBER"",""OF TEXTILE MATERIAL"",""OUTER SOLES"",""SPECIAL TECHNOLOGY SOLES"",""TRAINING SHOES"",""UPPERS"",""FOOTWEAR""]",,,,,
med_conf,565642,DEF/4950/08-1,eu_ebti,DE,EU,640319,64031900000,64,"Sportschuhe; lt. Antrag: Swing GTX, Art.-Nr. 183016 - siehe Abbildung - mit Laufsohlen aus Kunststoff (lt. Antrag), mit 23 stollenähnlichen Vorrichtungen - mit Oberteil (geschlossenes Blatt) aus Leder",,,,,,,2008-08-29,2014-08-28,expired,de,0.6,false,"[""GOLF SHOES"",""OF LEATHER"",""OF PLASTICS"",""OUTER SOLES"",""SPIKES"",""FOOTWEAR"",""SPORTS FOOTWEAR"",""STUDS"",""FOOTWEAR"",""UPPERS"",""FOOTWEAR""]",,,,,
med_conf,565644,DEHH/1371/08-1,eu_ebti,DE,EU,392112,39211200900,39,Angaben des Antragstellers: Folien aus Zellkunststoff (PVC) Feststellungen an einem Warenmuster: gelbes Lederimitat aus einer Zellkunststofffolie mit einem weißen undichten Gewirke unterlegt Lagenau,polyester,,,,,,2008-08-28,2014-08-27,expired,de,0.68,false,"[""FINE KNIT FABRICS"",""OF CELLULAR PLASTIC"",""OF PLASTICS"",""POLYESTERS"",""POLYVINYL CHLORIDE"",""REINFORCED""]",,,,,
med_conf,565647,NLRTD-2007-000291,eu_ebti,NL,EU,190190,1901909975,19,"Een lichtgeel poeder, geschikt voor menselijke consumptie, zijnde een “yoghurt aroma” bevattende - volgens opgave - weipoeder / melkpoeder waaraan yoghurtbacteriën zijn toegevoegd. De yoghurtbacteriën",,,,,,,2007-03-06,2008-12-31,expired,nl,0.6,false,"[""FATS"",""LACTOSE"",""WHEY"",""YOGHURT""]",,,,,
